"ROL4","AlternateDialectName","Source","EditName","EditDate"
3979,"Mahari","GRN / ROD","BM",4/1/2010 0:00:00
3980,"Pardhi","GRN / ROD","BM",4/1/2010 0:00:00
3982,"Belanda Bor","GRN / ROD","BM",4/1/2010 0:00:00
3985,"Moruwadi","GRN / ROD","BM",4/1/2010 0:00:00
3985,"Moruwa'di","GRN / ROD","BM",4/1/2010 0:00:00
3993,"Gande","GRN / ROD","BM",4/1/2010 0:00:00
3993,"Si Ganade","GRN / ROD","BM",4/1/2010 0:00:00
3994,"Bushman","GRN / ROD","BM",4/1/2010 0:00:00
3995,"Limima","GRN / ROD","BM",4/1/2010 0:00:00
3996,"Kwe-ethsori","GRN / ROD","BM",4/1/2010 0:00:00
3996,"Makeisa","GRN / ROD","BM",4/1/2010 0:00:00
3996,"Sekaikhwe","GRN / ROD","BM",4/1/2010 0:00:00
3997,"Chiikuhane","GRN / ROD","BM",4/1/2010 0:00:00
3998,"Yeye","GRN / ROD","BM",4/1/2010 0:00:00
3998,"Yeyei","GRN / ROD","BM",4/1/2010 0:00:00
4000,"Buga-kxoe","GRN / ROD","BM",4/1/2010 0:00:00
4000,"Buka-khwe","GRN / ROD","BM",4/1/2010 0:00:00
4000,"River Bushman","GRN / ROD","BM",4/1/2010 0:00:00
4002,"Handa","GRN / ROD","BM",4/1/2010 0:00:00
4002,"Handadam","GRN / ROD","BM",4/1/2010 0:00:00
4002,"River","GRN / ROD","BM",4/1/2010 0:00:00
4002,"River Bushmen","GRN / ROD","BM",4/1/2010 0:00:00
4002,"Ts'ixa","GRN / ROD","BM",4/1/2010 0:00:00
4002,"Xani-khwe","GRN / ROD","BM",4/1/2010 0:00:00
4004,"Itunyoso","GRN / ROD","BM",4/1/2010 0:00:00
4004,"Trique, San Martin Itunyoso","GRN / ROD","BM",4/1/2010 0:00:00
4005,"Ayacucho: Andahuaylas","GRN / ROD","BM",4/1/2010 0:00:00
4006,"Siri","GRN / ROD","BM",4/1/2010 0:00:00
4007,"Monada & Nipa","GRN / ROD","BM",4/1/2010 0:00:00
4007,"Montanda","GRN / ROD","BM",4/1/2010 0:00:00
4008,"Angal, East","GRN / ROD","BM",4/1/2010 0:00:00
4011,"Apal/munga","GRN / ROD","BM",4/1/2010 0:00:00
4011,"Apali","GRN / ROD","BM",4/1/2010 0:00:00
4011,"Apar","GRN / ROD","BM",4/1/2010 0:00:00
4013,"Aiyura","GRN / ROD","BM",4/1/2010 0:00:00
4014,"Aiome","GRN / ROD","BM",4/1/2010 0:00:00
4014,"Koamu","GRN / ROD","BM",4/1/2010 0:00:00
4014,"Kowamu","GRN / ROD","BM",4/1/2010 0:00:00
4016,"Mehri","GRN / ROD","BM",4/1/2010 0:00:00
4017,"Kieta Talk","GRN / ROD","BM",4/1/2010 0:00:00
4017,"Kongara","GRN / ROD","BM",4/1/2010 0:00:00
4018,"'tasemboko","GRN / ROD","BM",4/1/2010 0:00:00
4019,"Aboriginal English","GRN / ROD","BM",4/1/2010 0:00:00
4020,"Angal Heneng, South","GRN / ROD","BM",4/1/2010 0:00:00
4020,"Embi","GRN / ROD","BM",4/1/2010 0:00:00
4021,"Xanica","GRN / ROD","BM",4/1/2010 0:00:00
4021,"Zapoteco, Santiago Xanica","GRN / ROD","BM",4/1/2010 0:00:00
4023,"Cakchiquel, South Central","GRN / ROD","BM",4/1/2010 0:00:00
4023,"Santiago Sacatepequez","GRN / ROD","BM",4/1/2010 0:00:00
4023,"South Eastern Cakchiquel","GRN / ROD","BM",4/1/2010 0:00:00
4024,"Atitlan Cakchiquel","GRN / ROD","BM",4/1/2010 0:00:00
4024,"Cakchiquel Del Lago","GRN / ROD","BM",4/1/2010 0:00:00
4024,"Cakchiquel, Western","GRN / ROD","BM",4/1/2010 0:00:00
4024,"Departamento de Solola","GRN / ROD","BM",4/1/2010 0:00:00
4025,"Cakchiquel, Santo Domingo Xena","GRN / ROD","BM",4/1/2010 0:00:00
4025,"Xenacoj/san Martin","GRN / ROD","BM",4/1/2010 0:00:00
4027,"Cakchiquel Sureno","GRN / ROD","BM",4/1/2010 0:00:00
4027,"Cakchiquel, Southern","GRN / ROD","BM",4/1/2010 0:00:00
4028,"Acatenango","GRN / ROD","BM",4/1/2010 0:00:00
4028,"Cakchiquel, Southwestern, Yepocapa","GRN / ROD","BM",4/1/2010 0:00:00
4028,"Yepocapa","GRN / ROD","BM",4/1/2010 0:00:00
4030,"Yalalag","GRN / ROD","BM",4/1/2010 0:00:00
4034,"Thayore","GRN / ROD","BM",4/1/2010 0:00:00
4034,"Tyore","GRN / ROD","BM",4/1/2010 0:00:00
4035,"Edolo","GRN / ROD","BM",4/1/2010 0:00:00
4037,"Kenying Bulang","GRN / ROD","BM",4/1/2010 0:00:00
4037,"Kyenele","GRN / ROD","BM",4/1/2010 0:00:00
4040,"Pe","GRN / ROD","BM",4/1/2010 0:00:00
4040,"Pi","GRN / ROD","BM",4/1/2010 0:00:00
4041,"Hiowe","GRN / ROD","BM",4/1/2010 0:00:00
4041,"Sanio-hewa","GRN / ROD","BM",4/1/2010 0:00:00
4041,"Sanio-wewa","GRN / ROD","BM",4/1/2010 0:00:00
4041,"Saniyo-hiyewe","GRN / ROD","BM",4/1/2010 0:00:00
4041,"Saniyo-hiyowe","GRN / ROD","BM",4/1/2010 0:00:00
4043,"Haruai","GRN / ROD","BM",4/1/2010 0:00:00
4044,"Ravula","GRN / ROD","BM",4/1/2010 0:00:00
4045,"Aranadan","GRN / ROD","BM",4/1/2010 0:00:00
4046,"Sambaur","GRN / ROD","BM",4/1/2010 0:00:00
4051,"Mixteco, Santa Maria Zacatepec","GRN / ROD","BM",4/1/2010 0:00:00
4051,"Mixteco, Southern Putla","GRN / ROD","BM",4/1/2010 0:00:00
4051,"Santa Maria Zacatepec","GRN / ROD","BM",4/1/2010 0:00:00
4051,"Zacatepec","GRN / ROD","BM",4/1/2010 0:00:00
4052,"Eastern Juxtlajuaca","GRN / ROD","BM",4/1/2010 0:00:00
4052,"Mixteco, Mixtepec","GRN / ROD","BM",4/1/2010 0:00:00
4052,"Santa Maria Yucunicoco","GRN / ROD","BM",4/1/2010 0:00:00
4053,"Palin Pocomam","GRN / ROD","BM",4/1/2010 0:00:00
4053,"Palín Pocomam","GRN / ROD","BM",4/1/2010 0:00:00
4053,"Pokomam, Southern","GRN / ROD","BM",4/1/2010 0:00:00
4053,"Southern Pocomam","GRN / ROD","BM",4/1/2010 0:00:00
4053,"Southern Pokomam","GRN / ROD","BM",4/1/2010 0:00:00
4055,"Mindiri","GRN / ROD","BM",4/1/2010 0:00:00
4055,"Mingiri","GRN / ROD","BM",4/1/2010 0:00:00
4057,"Assiniboine","GRN / ROD","BM",4/1/2010 0:00:00
4058,"Laboga","GRN / ROD","BM",4/1/2010 0:00:00
4061,"Ekpan","GRN / ROD","BM",4/1/2010 0:00:00
4061,"Ibukwe","GRN / ROD","BM",4/1/2010 0:00:00
4061,"Kpan","GRN / ROD","BM",4/1/2010 0:00:00
4062,"Baanu","GRN / ROD","BM",4/1/2010 0:00:00
4062,"Wannu","GRN / ROD","BM",4/1/2010 0:00:00
4068,"Mixteco, Yucuane","GRN / ROD","BM",4/1/2010 0:00:00
4068,"San Agustin Tlacotepec","GRN / ROD","BM",4/1/2010 0:00:00
4068,"San Augustin Tlacotepec","GRN / ROD","BM",4/1/2010 0:00:00
4068,"San Bartolome Yucuane","GRN / ROD","BM",4/1/2010 0:00:00
4069,"Thean-kurumba","GRN / ROD","BM",4/1/2010 0:00:00
4070,"Vatta","GRN / ROD","BM",4/1/2010 0:00:00
4070,"Vatta-kurumba","GRN / ROD","BM",4/1/2010 0:00:00
4071,"Attapadi","GRN / ROD","BM",4/1/2010 0:00:00
4071,"Mudugar","GRN / ROD","BM",4/1/2010 0:00:00
4071,"Muthuvan","GRN / ROD","BM",4/1/2010 0:00:00
4072,"Idduki","GRN / ROD","BM",4/1/2010 0:00:00
4072,"Mangulam","GRN / ROD","BM",4/1/2010 0:00:00
4072,"Mudhuwan","GRN / ROD","BM",4/1/2010 0:00:00
4073,"Idukki","GRN / ROD","BM",4/1/2010 0:00:00
4074,"Chola-Naikan","GRN / ROD","BM",4/1/2010 0:00:00
4075,"Pathi-naikan","GRN / ROD","BM",4/1/2010 0:00:00
4077,"Wynad","GRN / ROD","BM",4/1/2010 0:00:00
4078,"Kodava Thak","GRN / ROD","BM",4/1/2010 0:00:00
4079,"Lambadi","GRN / ROD","BM",4/1/2010 0:00:00
4080,"Naiken","GRN / ROD","BM",4/1/2010 0:00:00
4088,"Cree, Inland Eastern","GRN / ROD","BM",4/1/2010 0:00:00
4088,"Cree, Southern East","GRN / ROD","BM",4/1/2010 0:00:00
4088,"Eastern Cree","GRN / ROD","BM",4/1/2010 0:00:00
4090,"Meskwakie","GRN / ROD","BM",4/1/2010 0:00:00
4091,"Southern Gurung","GRN / ROD","BM",4/1/2010 0:00:00
4094,"Rasuwa","GRN / ROD","BM",4/1/2010 0:00:00
4094,"Tamang","GRN / ROD","BM",4/1/2010 0:00:00
4098,"Dolpa","GRN / ROD","BM",4/1/2010 0:00:00
4098,"Dolpo","GRN / ROD","BM",4/1/2010 0:00:00
4100,"Ghale Gurung","GRN / ROD","BM",4/1/2010 0:00:00
4100,"Ghale, Southern","GRN / ROD","BM",4/1/2010 0:00:00
4102,"Kowico Lo","GRN / ROD","BM",4/1/2010 0:00:00
4102,"Sunuar","GRN / ROD","BM",4/1/2010 0:00:00
4102,"Sunwar","GRN / ROD","BM",4/1/2010 0:00:00
4105,"Kuma","GRN / ROD","BM",4/1/2010 0:00:00
4105,"Mid-wahgi","GRN / ROD","BM",4/1/2010 0:00:00
4106,"Agob","GRN / ROD","BM",4/1/2010 0:00:00
4109,"Adang","GRN / ROD","BM",4/1/2010 0:00:00
4109,"Alor-adang","GRN / ROD","BM",4/1/2010 0:00:00
4109,"Alorese","GRN / ROD","BM",4/1/2010 0:00:00
4109,"Coastal Alorese","GRN / ROD","BM",4/1/2010 0:00:00
4109,"East Lamaholot","GRN / ROD","BM",4/1/2010 0:00:00
4110,"Alor Kecil","GRN / ROD","BM",4/1/2010 0:00:00
4110,"Bernusa Purak","GRN / ROD","BM",4/1/2010 0:00:00
4111,"Asmat, Casuarina Coast","GRN / ROD","BM",4/1/2010 0:00:00
4114,"Belusuh","GRN / ROD","BM",4/1/2010 0:00:00
4115,"Warkay-bipim","GRN / ROD","BM",4/1/2010 0:00:00
4117,"Kaili, Dàa","GRN / ROD","BM",4/1/2010 0:00:00
4117,"Pakawa","GRN / ROD","BM",4/1/2010 0:00:00
4117,"Pekava","GRN / ROD","BM",4/1/2010 0:00:00
4117,"Pekawa","GRN / ROD","BM",4/1/2010 0:00:00
4119,"Fataluku","GRN / ROD","BM",4/1/2010 0:00:00
4121,"Jogja","GRN / ROD","BM",4/1/2010 0:00:00
4121,"Solo","GRN / ROD","BM",4/1/2010 0:00:00
4122,"Surabaya","GRN / ROD","BM",4/1/2010 0:00:00
4124,"Kelon","GRN / ROD","BM",4/1/2010 0:00:00
4129,"Kuri","GRN / ROD","BM",4/1/2010 0:00:00
4131,"Katia","GRN / ROD","BM",4/1/2010 0:00:00
4131,"Penan","GRN / ROD","BM",4/1/2010 0:00:00
4135,"Yaqay","GRN / ROD","BM",4/1/2010 0:00:00
4136,"Dayak Bakung","GRN / ROD","BM",4/1/2010 0:00:00
4137,"Madang","GRN / ROD","BM",4/1/2010 0:00:00
4139,"Uma Long","GRN / ROD","BM",4/1/2010 0:00:00
4141,"Soruba-kuyobe","GRN / ROD","BM",4/1/2010 0:00:00
4142,"Taneka","GRN / ROD","BM",4/1/2010 0:00:00
4145,"Ute-southern Paiute","GRN / ROD","BM",4/1/2010 0:00:00
4148,"Lamkang","GRN / ROD","BM",4/1/2010 0:00:00
4149,"Yimchung","GRN / ROD","BM",4/1/2010 0:00:00
4153,"Kheza","GRN / ROD","BM",4/1/2010 0:00:00
4153,"Naga, Kheza","GRN / ROD","BM",4/1/2010 0:00:00
4154,"Naga Pidgin","GRN / ROD","BM",4/1/2010 0:00:00
4158,"Lo Ke","GRN / ROD","BM",4/1/2010 0:00:00
4161,"Mugali Kham","GRN / ROD","BM",4/1/2010 0:00:00
4162,"Tharu, Dang","GRN / ROD","BM",4/1/2010 0:00:00
4163,"Tharu, Deokri","GRN / ROD","BM",4/1/2010 0:00:00
4166,"Kalyokengyu Naga","GRN / ROD","BM",4/1/2010 0:00:00
4166,"Kemmungam","GRN / ROD","BM",4/1/2010 0:00:00
4166,"Khemungan","GRN / ROD","BM",4/1/2010 0:00:00
4166,"Khiamngan Naga","GRN / ROD","BM",4/1/2010 0:00:00
4166,"Khienmungan","GRN / ROD","BM",4/1/2010 0:00:00
4166,"Makware","GRN / ROD","BM",4/1/2010 0:00:00
4166,"Naga, Khiamngan","GRN / ROD","BM",4/1/2010 0:00:00
4166,"Naga, Khiamniungan","GRN / ROD","BM",4/1/2010 0:00:00
4166,"Para","GRN / ROD","BM",4/1/2010 0:00:00
4166,"Ponyo","GRN / ROD","BM",4/1/2010 0:00:00
4167,"Mangalore Standard Konkani","GRN / ROD","BM",4/1/2010 0:00:00
4168,"Lanjia Saura","GRN / ROD","BM",4/1/2010 0:00:00
4168,"Sora","GRN / ROD","BM",4/1/2010 0:00:00
4172,"Bahing","GRN / ROD","BM",4/1/2010 0:00:00
4172,"Bainge","GRN / ROD","BM",4/1/2010 0:00:00
4173,"Kamtapuri","GRN / ROD","BM",4/1/2010 0:00:00
4173,"Rajbanshi","GRN / ROD","BM",4/1/2010 0:00:00
4173,"Rajbongshi","GRN / ROD","BM",4/1/2010 0:00:00
4173,"Tajpuri","GRN / ROD","BM",4/1/2010 0:00:00
4173,"Tajpuria","GRN / ROD","BM",4/1/2010 0:00:00
4175,"Jukun Wurkum","GRN / ROD","BM",4/1/2010 0:00:00
4176,"Aruamu","GRN / ROD","BM",4/1/2010 0:00:00
4178,"Mansing","GRN / ROD","BM",4/1/2010 0:00:00
4181,"Kermanshani","GRN / ROD","BM",4/1/2010 0:00:00
4182,"Mixteco, Silacayoapan","GRN / ROD","BM",4/1/2010 0:00:00
4182,"Nuchita","GRN / ROD","BM",4/1/2010 0:00:00
4182,"San Jorge","GRN / ROD","BM",4/1/2010 0:00:00
4184,"Bagri Lohar","GRN / ROD","BM",4/1/2010 0:00:00
4184,"Belani","GRN / ROD","BM",4/1/2010 0:00:00
4184,"Bhubaliya Lohar","GRN / ROD","BM",4/1/2010 0:00:00
4184,"Chitodi Lohar","GRN / ROD","BM",4/1/2010 0:00:00
4184,"Dhunkuria Kanwar Khati","GRN / ROD","BM",4/1/2010 0:00:00
4184,"Domba","GRN / ROD","BM",4/1/2010 0:00:00
4184,"Dombiali","GRN / ROD","BM",4/1/2010 0:00:00
4184,"Gaduliya Lohar","GRN / ROD","BM",4/1/2010 0:00:00
4184,"Gara","GRN / ROD","BM",4/1/2010 0:00:00
4184,"Lohari","GRN / ROD","BM",4/1/2010 0:00:00
4184,"Lohpitta Rajput Lohar","GRN / ROD","BM",4/1/2010 0:00:00
4184,"Panchal Lohar","GRN / ROD","BM",4/1/2010 0:00:00
4185,"Haki Piki","GRN / ROD","BM",4/1/2010 0:00:00
4185,"Melsikar","GRN / ROD","BM",4/1/2010 0:00:00
4185,"Vagoi","GRN / ROD","BM",4/1/2010 0:00:00
4185,"Wagoi","GRN / ROD","BM",4/1/2010 0:00:00
4186,"Khor","GRN / ROD","BM",4/1/2010 0:00:00
4187,"Tik-kondh","GRN / ROD","BM",4/1/2010 0:00:00
4192,"Koraput: Nandapur","GRN / ROD","BM",4/1/2010 0:00:00
4193,"Dedoi","GRN / ROD","BM",4/1/2010 0:00:00
4193,"Gata","GRN / ROD","BM",4/1/2010 0:00:00
4193,"Geta@","GRN / ROD","BM",4/1/2010 0:00:00
4193,"Gta@","GRN / ROD","BM",4/1/2010 0:00:00
4195,"Gadaba, Ollar, Pottangi","GRN / ROD","BM",4/1/2010 0:00:00
4195,"Ollar","GRN / ROD","BM",4/1/2010 0:00:00
4196,"San Miguelito Ixcatlan","GRN / ROD","BM",4/1/2010 0:00:00
4196,"Santa Maria Yolotepec","GRN / ROD","BM",4/1/2010 0:00:00
4196,"Santiago Yosondua: Yolotepec","GRN / ROD","BM",4/1/2010 0:00:00
4196,"Santo Domingo Ixcatlan","GRN / ROD","BM",4/1/2010 0:00:00
4196,"Yolotepec De La Paz","GRN / ROD","BM",4/1/2010 0:00:00
4198,"San Agustin Atenango","GRN / ROD","BM",4/1/2010 0:00:00
4199,"San Bartolome Zoogoche","GRN / ROD","BM",4/1/2010 0:00:00
4199,"Zoogocho","GRN / ROD","BM",4/1/2010 0:00:00
4200,"Zapoteco, Santiago Lapaguia","GRN / ROD","BM",4/1/2010 0:00:00
4204,"Kera'","GRN / ROD","BM",4/1/2010 0:00:00
4205,"Kuruma","GRN / ROD","BM",4/1/2010 0:00:00
4205,"Southern Kannada","GRN / ROD","BM",4/1/2010 0:00:00
4207,"Urali","GRN / ROD","BM",4/1/2010 0:00:00
4208,"Khulunge","GRN / ROD","BM",4/1/2010 0:00:00
4208,"Kulung","GRN / ROD","BM",4/1/2010 0:00:00
4208,"Kulunga","GRN / ROD","BM",4/1/2010 0:00:00
4210,"Koraga","GRN / ROD","BM",4/1/2010 0:00:00
4210,"Koroga","GRN / ROD","BM",4/1/2010 0:00:00
4211,"Pattega","GRN / ROD","BM",4/1/2010 0:00:00
4212,"Holiya","GRN / ROD","BM",4/1/2010 0:00:00
4214,"Haranshikari","GRN / ROD","BM",4/1/2010 0:00:00
4216,"West Alaskan Eskimo","GRN / ROD","BM",4/1/2010 0:00:00
4216,"Yupik, Central","GRN / ROD","BM",4/1/2010 0:00:00
4217,"Nawal","GRN / ROD","BM",4/1/2010 0:00:00
4217,"Nepal-bhaashaa","GRN / ROD","BM",4/1/2010 0:00:00
4217,"Newadi","GRN / ROD","BM",4/1/2010 0:00:00
4218,"Idaxo","GRN / ROD","BM",4/1/2010 0:00:00
4218,"Itakho","GRN / ROD","BM",4/1/2010 0:00:00
4218,"Kakamega","GRN / ROD","BM",4/1/2010 0:00:00
4218,"Kakumega","GRN / ROD","BM",4/1/2010 0:00:00
4225,"Chitwan Tharu","GRN / ROD","BM",4/1/2010 0:00:00
4225,"Tharu, Chitwan","GRN / ROD","BM",4/1/2010 0:00:00
4226,"Roi","GRN / ROD","BM",4/1/2010 0:00:00
4226,"Yakthomba","GRN / ROD","BM",4/1/2010 0:00:00
4230,"Pantai","GRN / ROD","BM",4/1/2010 0:00:00
4231,"Waguna","GRN / ROD","BM",4/1/2010 0:00:00
4236,"Mpur","GRN / ROD","BM",4/1/2010 0:00:00
4239,"Yaly","GRN / ROD","BM",4/1/2010 0:00:00
4243,"Dhanger","GRN / ROD","BM",4/1/2010 0:00:00
4243,"Jhangard","GRN / ROD","BM",4/1/2010 0:00:00
4243,"Kurukh","GRN / ROD","BM",4/1/2010 0:00:00
4243,"Kurux, Nepali","GRN / ROD","BM",4/1/2010 0:00:00
4243,"Uram Jhangard","GRN / ROD","BM",4/1/2010 0:00:00
4244,"Bantawa","GRN / ROD","BM",4/1/2010 0:00:00
4245,"Khavas","GRN / ROD","BM",4/1/2010 0:00:00
4246,"Miwok, Southern Sierra","GRN / ROD","BM",4/1/2010 0:00:00
4248,"Achumawi","GRN / ROD","BM",4/1/2010 0:00:00
4252,"Beiya","GRN / ROD","BM",4/1/2010 0:00:00
4252,"Beya","GRN / ROD","BM",4/1/2010 0:00:00
4252,"Gomme","GRN / ROD","BM",4/1/2010 0:00:00
4252,"Gomnome","GRN / ROD","BM",4/1/2010 0:00:00
4255,"Kaningdom","GRN / ROD","BM",4/1/2010 0:00:00
4255,"Kaningkon","GRN / ROD","BM",4/1/2010 0:00:00
4257,"Abon","GRN / ROD","BM",4/1/2010 0:00:00
4260,"Barakwena","GRN / ROD","BM",4/1/2010 0:00:00
4261,"Vasekela Bushman","GRN / ROD","BM",4/1/2010 0:00:00
4262,"Isukha","GRN / ROD","BM",4/1/2010 0:00:00
4262,"Kiluyha","GRN / ROD","BM",4/1/2010 0:00:00
4262,"Kiluyia","GRN / ROD","BM",4/1/2010 0:00:00
4262,"Lukakamega","GRN / ROD","BM",4/1/2010 0:00:00
4265,"G//ana Khwe","GRN / ROD","BM",4/1/2010 0:00:00
4265,"Gana-khwe","GRN / ROD","BM",4/1/2010 0:00:00
4266,"G""wikhe","GRN / ROD","BM",4/1/2010 0:00:00
4266,"G/wi Khwe","GRN / ROD","BM",4/1/2010 0:00:00
4266,"Gwi-khwe","GRN / ROD","BM",4/1/2010 0:00:00
4267,"Begahak Kadazan","GRN / ROD","BM",4/1/2010 0:00:00
4267,"Begak","GRN / ROD","BM",4/1/2010 0:00:00
4267,"Eraan","GRN / ROD","BM",4/1/2010 0:00:00
4267,"Ida'an","GRN / ROD","BM",4/1/2010 0:00:00
4267,"Ida'an Sungai","GRN / ROD","BM",4/1/2010 0:00:00
4270,"Rawat","GRN / ROD","BM",4/1/2010 0:00:00
4278,"Dayak Unau","GRN / ROD","BM",4/1/2010 0:00:00
4284,"Dusun, Sugut","GRN / ROD","BM",4/1/2010 0:00:00
4285,"Malikup","GRN / ROD","BM",4/1/2010 0:00:00
4285,"Milian","GRN / ROD","BM",4/1/2010 0:00:00
4285,"Pinango","GRN / ROD","BM",4/1/2010 0:00:00
4286,"Gana","GRN / ROD","BM",4/1/2010 0:00:00
4286,"Imbahan","GRN / ROD","BM",4/1/2010 0:00:00
4286,"Kinabatangan, Upper","GRN / ROD","BM",4/1/2010 0:00:00
4286,"Sinabu'","GRN / ROD","BM",4/1/2010 0:00:00
4287,"Chaldean","GRN / ROD","BM",4/1/2010 0:00:00
4287,"Syrian Aramaic","GRN / ROD","BM",4/1/2010 0:00:00
4287,"Turoyo","GRN / ROD","BM",4/1/2010 0:00:00
4287,"Western Syriac","GRN / ROD","BM",4/1/2010 0:00:00
4288,"Bangwa?","GRN / ROD","BM",4/1/2010 0:00:00
4289,"Rusyn","GRN / ROD","BM",4/1/2010 0:00:00
4290,"Izon","GRN / ROD","BM",4/1/2010 0:00:00
4290,"Kolokuma","GRN / ROD","BM",4/1/2010 0:00:00
4295,"Koromira","GRN / ROD","BM",4/1/2010 0:00:00
4298,"Papua New Guinea","GRN / ROD","BM",4/1/2010 0:00:00
4303,"Baaravi","GRN / ROD","BM",4/1/2010 0:00:00
4303,"Nadrogan","GRN / ROD","BM",4/1/2010 0:00:00
4303,"Nadronga","GRN / ROD","BM",4/1/2010 0:00:00
4303,"Nuclear Western Fijian","GRN / ROD","BM",4/1/2010 0:00:00
4303,"Tubaniwai","GRN / ROD","BM",4/1/2010 0:00:00
4305,"Tuvaluan","GRN / ROD","BM",4/1/2010 0:00:00
4310,"Gurinji","GRN / ROD","BM",4/1/2010 0:00:00
4310,"Kurrinji","GRN / ROD","BM",4/1/2010 0:00:00
4312,"Pitjantjatjara","GRN / ROD","BM",4/1/2010 0:00:00
4315,"Antikirinya","GRN / ROD","BM",4/1/2010 0:00:00
4315,"Yankunytjatjara","GRN / ROD","BM",4/1/2010 0:00:00
4319,"Pamplona","GRN / ROD","BM",4/1/2010 0:00:00
4320,"Chuave","GRN / ROD","BM",4/1/2010 0:00:00
4320,"Kakahai","GRN / ROD","BM",4/1/2010 0:00:00
4320,"Sua","GRN / ROD","BM",4/1/2010 0:00:00
4321,"Huwageya","GRN / ROD","BM",4/1/2010 0:00:00
4322,"Tai Don","GRN / ROD","BM",4/1/2010 0:00:00
4324,"Ekemer","GRN / ROD","BM",4/1/2010 0:00:00
4325,"Tubres","GRN / ROD","BM",4/1/2010 0:00:00
4326,"Lachiroag","GRN / ROD","BM",4/1/2010 0:00:00
4326,"Lachiruaj Zapotec","GRN / ROD","BM",4/1/2010 0:00:00
4326,"San Cristobal Lachiruaj","GRN / ROD","BM",4/1/2010 0:00:00
4326,"San Cristóbal Lachiruaj Zapotec","GRN / ROD","BM",4/1/2010 0:00:00
4326,"Yatee-lachiruaj","GRN / ROD","BM",4/1/2010 0:00:00
4326,"Zapoteco, San Cristobal Lachirioag","GRN / ROD","BM",4/1/2010 0:00:00
4330,"Retuara-","GRN / ROD","BM",4/1/2010 0:00:00
4330,"Tanimuca-retuama","GRN / ROD","BM",4/1/2010 0:00:00
4333,"Bhom","GRN / ROD","BM",4/1/2010 0:00:00
4333,"Chin, Bawm","GRN / ROD","BM",4/1/2010 0:00:00
4335,"Mru","GRN / ROD","BM",4/1/2010 0:00:00
4336,"Tippera","GRN / ROD","BM",4/1/2010 0:00:00
4336,"Tippera-bengali","GRN / ROD","BM",4/1/2010 0:00:00
4337,"Noone","GRN / ROD","BM",4/1/2010 0:00:00
4337,"Noori","GRN / ROD","BM",4/1/2010 0:00:00
4340,"Nyem-nyem","GRN / ROD","BM",4/1/2010 0:00:00
4340,"Suga","GRN / ROD","BM",4/1/2010 0:00:00
4342,"Doyayo","GRN / ROD","BM",4/1/2010 0:00:00
4345,"Kiliwa","GRN / ROD","BM",4/1/2010 0:00:00
4346,"Malani","GRN / ROD","BM",4/1/2010 0:00:00
4346,"Marwavi","GRN / ROD","BM",4/1/2010 0:00:00
4348,"Bas-kenyang","GRN / ROD","BM",4/1/2010 0:00:00
4348,"Lower Kenyang","GRN / ROD","BM",4/1/2010 0:00:00
4350,"Chaldean Neo-Aramaic","GRN / ROD","BM",4/1/2010 0:00:00
4350,"Kaldani","GRN / ROD","BM",4/1/2010 0:00:00
4350,"Kaldoyo","GRN / ROD","BM",4/1/2010 0:00:00
4350,"Kildanean","GRN / ROD","BM",4/1/2010 0:00:00
4351,"Kresh-ndogo","GRN / ROD","BM",4/1/2010 0:00:00
4353,"Kiomba","GRN / ROD","BM",4/1/2010 0:00:00
4354,"Klipkaffer","GRN / ROD","BM",4/1/2010 0:00:00
4354,"Koekhoegowap","GRN / ROD","BM",4/1/2010 0:00:00
4354,"Nama","GRN / ROD","BM",4/1/2010 0:00:00
4354,"Tamara","GRN / ROD","BM",4/1/2010 0:00:00
4356,"Banagere","GRN / ROD","BM",4/1/2010 0:00:00
4356,"Iceve","GRN / ROD","BM",4/1/2010 0:00:00
4356,"Iyon","GRN / ROD","BM",4/1/2010 0:00:00
4357,"Diebewuh","GRN / ROD","BM",4/1/2010 0:00:00
4357,"Naami","GRN / ROD","BM",4/1/2010 0:00:00
4357,"Yibewuh","GRN / ROD","BM",4/1/2010 0:00:00
4358,"Dumbu","GRN / ROD","BM",4/1/2010 0:00:00
4361,"Begam","GRN / ROD","BM",4/1/2010 0:00:00
4361,"Gham","GRN / ROD","BM",4/1/2010 0:00:00
4363,"Boenga Ko Muzok","GRN / ROD","BM",4/1/2010 0:00:00
4363,"Yamba","GRN / ROD","BM",4/1/2010 0:00:00
4364,"Evant","GRN / ROD","BM",4/1/2010 0:00:00
4366,"Daw","GRN / ROD","BM",4/1/2010 0:00:00
4366,"Kama Maku","GRN / ROD","BM",4/1/2010 0:00:00
4366,"Yuhup","GRN / ROD","BM",4/1/2010 0:00:00
4370,"Achang","GRN / ROD","BM",4/1/2010 0:00:00
4370,"Monghsa","GRN / ROD","BM",4/1/2010 0:00:00
4371,"Surui","GRN / ROD","BM",4/1/2010 0:00:00
4371,"Surui Do Jiparana","GRN / ROD","BM",4/1/2010 0:00:00
4371,"Surui-monde","GRN / ROD","BM",4/1/2010 0:00:00
4374,"Mixteco, San Juan Numi","GRN / ROD","BM",4/1/2010 0:00:00
4374,"Mixteco, Tlaxiaco Norte","GRN / ROD","BM",4/1/2010 0:00:00
4374,"Northwestern Tlaxiaco","GRN / ROD","BM",4/1/2010 0:00:00
4375,"Eastern Zimatlan Zapoteco","GRN / ROD","BM",4/1/2010 0:00:00
