"PeopleID3","PeopName","Pronunciation","PeopNameSpanish","PeopNameGerman","PeopNamePortuguese","PeopNameFrench","PeopNameIndonesian","PeopNameThai","PeopNameHindi","ROP3_31Dec2009","ROP3","PeopleID2","JPScalePGACOld","JPScalePGAC","PercentChristianPGAC","PercentEvangelicalPGAC","LeastReachedPGAC","ROG3Largest","NbrCountries","PopulationPGAC","ROL3PGAC","RLG3PGAC","RaceCode","OmidCommunityName","OmidNCode","LargeSouthAsianLanguageROL3","Memo","Source","EditName","EditDate"
10267,"Hamer-Banna",,,,,,,,,100253,100253,253,"1.2",1,1.50,0.60,"Y","ET",1,106000,"amf",4,"CMT33d",,,,,,"TW",10/4/2000 0:00:00
10268,"Amarakaire",,,,,,,,,100255,100255,290,"2.2",3,10.00,1.00,,"PE",1,300,"amr",4,"MIR39a",,,,,,"TW",10/4/2000 0:00:00
10269,"Amarasi",,,,,,,,,100256,100256,305,"3.2",4,90.00,6.00,,"ID",1,76000,"aaz",1,"MSY44y",,,,,,"TW",10/4/2000 0:00:00
10270,"Amasi",,,,,,,,,100257,100257,102,"2.2",2,73.00,1.50,,"CM",1,8500,"myg",1,"NAB66z",,,,,,"TW",10/4/2000 0:00:00
10271,"Amba",,,,,,,,,100259,100259,334,"3.2",5,49.16,10.38,,"UG",2,66900,"rwm",4,"NAB57c",,,,,,"TW",10/4/2000 0:00:00
10272,"Ambae, East",,"Ambae, Oriental","Ambae, Ost-",,"Mélanésien de l'Est île d'Ambrym","Ambae, Timur",,,100260,100260,315,"3.2",5,95.00,41.00,,"NH",1,7000,"omb",1,"AON09c",,,,,,"TW",10/4/2000 0:00:00
10273,"Ambae, West, Opa",,"Ambae, Occidental, Opa","Ambae, West-, Opa",,"Mélanésien de l'Ouest île d'Ambrym","Ambae, Barat, Opa",,,100261,100261,315,"3.2",5,98.00,45.00,,"NH",1,12000,"nnd",1,"AON09c",,,,,,"BM",7/16/2003 0:00:00
10274,"Ambai",,,,,,,,,100262,100262,244,"3.1",4,70.00,4.00,,"ID",1,13000,"amk",1,"AON09e",,,,,,"TW",10/4/2000 0:00:00
10275,"Ayta, Ambala",,,,,,,,,100263,100263,168,"3.1",4,14.00,5.00,,"RP",1,3100,"abc",4,"AUG05",,,,,,"TW",10/4/2000 0:00:00
10276,"Ambasi, Tain-Daware",,,,,,,,,100265,100265,244,"3.2",5,100.00,30.00,,"PP",1,2000,"bhg",1,"AON10b",,,,,,"TW",10/4/2000 0:00:00
10277,"Mbede",,,,,,,,,100267,100267,334,"3.2",4,93.17,7.36,,"CF",2,171000,"mdt",1,"NAB57c",,,,,,"TW",10/4/2000 0:00:00
10278,"Ambelau",,,,,,,,,100268,100268,222,"3.1",4,6.00,3.00,,"ID",1,8500,"amv",6,"MSY44v",,,,,,"TW",10/4/2000 0:00:00
10279,"Ambele",,,,,,,,,100269,100269,140,"3.2",4,69.00,6.00,,"CM",1,8800,"ael",1,"NAB56b",,,,,,"TW",10/4/2000 0:00:00
10280,"Amber",,,,,,,,,100270,100270,244,"3.1",4,91.00,4.00,,"ID",1,600,"wgo",1,"AON09e",,,,,,"TW",10/4/2000 0:00:00
10281,"Amberbaken",,,,,,,,,100271,100271,244,"3.1",4,70.00,5.00,,"ID",1,9800,"akc",1,"AON10a",,,,,,"TW",10/4/2000 0:00:00
10282,"Amblong",,,,,,,,,100272,100272,315,"3.2",5,96.00,39.00,,"NH",1,300,"alm",1,"AON09c",,,,,,"TW",10/4/2000 0:00:00
10283,"Ambo",,,,,,,,,100273,100273,140,"3.2",4,14.00,7.00,,"NI",1,2700,"amb",4,"NAB56b",,,,,,"TW",10/4/2000 0:00:00
10284,"Ambonese",,"Ambonés","Ambonesische",,"Ambonais","Ambon",,,100274,100274,222,"3.2",5,72.09,40.69,,"ID",2,363000,"abs",1,"AON09e",,,,,,"TW",10/4/2000 0:00:00
10285,"Quechua, Ambo-Pasco",,,,,,,,,100275,100275,274,"3.1",4,95.00,2.40,,"PE",1,114000,"qva",1,"MIR39g",,,,,,"BM",6/17/2003 0:00:00
10286,"Ambrym, Southeast",,"Ambrym, Sudeste","Ambrym, Südost-",,"Mélanésien du Sud-Est l'île d'Ambrym","Ambrym, Tenggara",,,100276,100276,315,"3.2",5,95.00,43.00,,"NH",1,5100,"tvk",1,"AON09c",,,,,,"TW",10/4/2000 0:00:00
10287,"Ambul",,,,,,,,,100277,100277,244,"3.2",5,95.00,23.00,,"PP",1,1800,"apo",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
10288,"Ambulas",,,,,,,,,100278,100278,244,"3.2",5,99.00,26.00,,"PP",1,52000,"abt",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
10289,"Mimi, Amdang",,,,,,,,,100279,100279,264,"1.1",1,0.00,0.00,"Y","CD",2,137000,"amj",6,"NAB66z",,,,,,"TW",10/4/2000 0:00:00
10290,"Amele",,,,,,,,,100282,100282,244,"3.2",5,100.00,24.00,,"PP",1,11000,"aey",1,"AON10b",,,,,,"TW",10/4/2000 0:00:00
10291,"Americans, U.S., Spanish-Speaking",,"Americano, Estadounidense Hispanohablante","Amerikaner, US-Spanischsprachige",,"Hispanophones des États-Unis","Amerika, U.S. berbahasa Spanyol",,,100288,100288,188,"3.2",5,80.00,20.00,,"US",1,22365000,"spa",1,"CLN29",,,,"8.9% of population",,"TW",10/4/2000 0:00:00
10292,"Americo-Liberian",,"Americo-Liberiano",,,"Américano-Libérien","Americo-Liberia",,,100289,100289,262,"3.2",5,93.00,26.00,,"LI",1,137000,"lir",1,"NAN58",,,,,,"TW",10/4/2000 0:00:00
10293,"Ifugao, Amganad",,,,,,,,,100292,100292,168,"3.1",4,8.00,3.00,,"RP",1,34000,"ifa",4,"MSY44x",,,,,,"TW",10/4/2000 0:00:00
10294,"Amhara, Ethiopian",,,"Amharen",,,"Amhara, Ethiopia",,,100293,100293,164,"2.2",2,84.39,1.12,,"ET",21,29040400,"amh",1,"CMT33a",,,,,,"TW",10/4/2000 0:00:00
10295,"Amis, Ami","Ah-mee",,,,,,,,100294,100294,298,"3.2",4,74.16,5.93,,"TW",2,178000,"ami",1,"AUG01a",,,,"Use Kriol as second language",,"TW",10/4/2000 0:00:00
10296,"Sakizaya",,,,,,,,,100297,100297,298,"2.2",2,82.00,2.00,,"TW",1,300,"ais",1,"AUG01a",,,,,,"TW",10/4/2000 0:00:00
10297,"Mixteco, Amoltepec","meeks-TEH-koh, ah-mohl-teh-PEK",,"Mixteken, Amoltepec",,,,,,100300,100300,236,"3.1",4,95.00,4.00,,"MX",1,13000,"mbz",1,"MIR37c",,,,"1,200 monolinguals",,"TW",10/4/2000 0:00:00
10298,"Amundava",,,,,,,,,100301,100301,179,"3.2",4,50.00,10.00,,"BR",1,100,"adw",4,"MIR39e",,,,,,"TW",10/4/2000 0:00:00
10299,"Ampale",,,,,,,,,100302,100302,244,"3.2",5,98.00,26.00,,"PP",1,3700,"apz",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
10300,"Ampanang",,,,,,,,,100303,100303,133,"1.1",1,0.00,0.00,"Y","ID",1,38000,"apg",4,"MSY44r",,,,,,"TW",10/4/2000 0:00:00
10301,"Amri",,,,,,,,,100304,100304,117,"1.1",1,0.00,0.00,"Y","SU",1,81000,"apd",6,"CMT30",,,,,,"TW",10/4/2000 0:00:00
10302,"Amto",,,,,,,,,100306,100306,244,"3.2",4,25.00,6.00,,"PP",1,400,"amt",4,"AON09b",,,,,,"TW",10/4/2000 0:00:00
10303,"Amuesha",,,,,,,,,100307,100307,290,"2.2",3,45.00,0.80,,"PE",1,12000,"ame",4,"MIR39a",,,,,,"TW",10/4/2000 0:00:00
10304,"Shinasha, Borna",,,,,,,,,100309,108950,253,"3.2",5,99.00,10.60,,"ET",1,90000,"bwo",1,"CMT33d",,,,,,"TW",10/4/2000 0:00:00
10305,"Anaang",,,,,,,,,100310,100310,140,"3.2",5,99.00,44.00,,"NI",1,2619000,"anw",1,"NAB56b",,,,,,"TW",10/4/2000 0:00:00
10306,"Anakalangu",,,,,,,,,100312,100312,171,"3.2",4,55.00,6.00,,"ID",1,16000,"akg",1,"AON09e",,,,,,"TW",10/4/2000 0:00:00
10307,"Anambe",,,,,,,,,100315,100315,179,"2.2",3,10.00,1.00,,"BR",1,100,"aan",4,"MIR39e",,,,"7 active speakers of language, most bilingual and switching to Portuguese.",,"TW",10/4/2000 0:00:00
10308,"Ambandi",,,,,,,,,100318,100318,158,"3.1",4,30.00,3.59,,"NI",1,9100,"piy",4,"NAB60b",,,,,,"BM",7/16/2003 0:00:00
10309,"Andarum",,,,,,,,,100324,100324,244,"3.2",5,100.00,13.00,,"PP",1,2500,"aod",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
10310,"Andi",,,"Andier, Anden",,,,,,100328,100328,157,"1.1",1,0.00,0.00,"Y","RS",1,31000,"ani",6,"CEW17b",,,,,,"TW",10/4/2000 0:00:00
10311,"Andilyaugwa",,,,,,,,,100329,100329,100,"3.2",5,70.00,40.00,,"AS",1,1600,"aoi",1,"AUG02",,,,,,"TW",10/4/2000 0:00:00
10312,"Andio",,,,,,,,,100330,100330,198,"3.1",4,22.00,3.00,,"ID",1,2600,"bzb",6,"MSY44p",,,,,,"TW",10/4/2000 0:00:00
10313,"Andoque",,,,,,,,,100332,100332,290,"3.2",5,60.00,20.00,,"CO",1,600,"ano",1,"MIR39d",,,,,,"TW",10/4/2000 0:00:00
10314,"Andra-Hus",,,,,,,,,100336,100336,244,"3.2",5,100.00,14.00,,"PP",1,2000,"anx",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
10315,"Aneityumese",,"Aneityumés",,,"Aneityumésien",,,,100339,100339,315,"3.2",5,95.00,45.00,,"NH",1,1300,"aty",1,"AON09c",,,,,,"TW",10/4/2000 0:00:00
10316,"Anem",,,,,,,,,100340,100340,244,"3.2",5,100.00,12.00,,"PP",1,900,"anz",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
10317,"Aneuk Jamee",,,,,,,,,100341,100341,101,"1.1",1,0.10,0.00,"Y","ID",1,71000,"min",6,"MSY44k",,,,,,"TW",10/4/2000 0:00:00
10318,"Anfillo",,,,,,,,,100342,100342,253,"3.1",4,9.00,4.50,,"ET",1,5000,"myo",6,"CMT33d",,,,"Mainly speak Western Oromo",,"TW",10/4/2000 0:00:00
10319,"Angaataha",,,,,,,,,100343,100343,244,"3.2",5,95.00,26.00,,"PP",1,2900,"agm",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
10320,"Angas",,,,,,,,,100347,100347,158,"3.2",5,76.00,24.00,,"NI",1,629000,"anc",1,"NAB60b",,,,,,"TW",10/4/2000 0:00:00
10321,"Angaua",,,,,,,,,100348,100348,244,"3.2",5,100.00,20.00,,"PP",1,4000,"anh",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
10322,"Angave",,,,,,,,,100349,100349,244,"3.1",4,40.00,5.00,,"PP",1,3400,"aak",4,"AON09b",,,,,,"TW",10/4/2000 0:00:00
10323,"Angba",,,,,,,,,100350,100350,334,"3.2",4,95.00,7.00,,"CG",1,23000,"agh",1,"NAB57h",,,,,,"TW",10/4/2000 0:00:00
10324,"Anggor",,,,,,,,,100351,100351,244,"3.2",5,100.00,25.00,,"PP",1,2700,"agg",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
10325,"Bogo, Ahlon",,,,,,,,,100352,100352,181,"3.2",5,85.00,13.00,,"TO",1,6200,"ahl",1,"NAB59b",,,,,,"TW",10/4/2000 0:00:00
10326,"Anglo-Australian",,"Anglo-Australiano","Anglo-Australier",,"Anglo-Australien","Anglo-Australia","?????????????- (??????)",,100354,100354,110,"3.2",5,69.53,16.05,,"AS",24,17789700,"eng",1,"CEW19c",,,,,,"TW",10/4/2000 0:00:00
10327,"Anglo",,,"Anglo-Inder",,,,,"??????",100355,100355,139,"2.2",2,98.63,0.78,,"IN",3,331600,"eng",1,"CNN25b","Anglo","ANGLO",,,,"TW",3/23/2012 0:00:00
10328,"Anglo-Canadian",,"Anglo-Canadiense","Anglo-Kanadier",,"Anglo-Canadien","Anglo-Kanada",,,100356,100356,110,"3.2",5,79.69,10.26,,"CA",19,16306100,"eng",1,"CEW19d",,,,,,"TW",10/4/2000 0:00:00
10329,"Anglo-New Zealander",,"Anglo-Neozelandés","Anglo-Neuseeländer",,"Anglo-Néo-Zélandais","Anglo-Selandia Baru","?????????????- (??????)",,100357,100357,110,"3.2",5,53.36,20.96,,"NZ",13,3415500,"eng",1,"CEW19f",,,,,,"TW",10/4/2000 0:00:00
10330,"Gypsy, Anglo-Romani",,"Gitano, Anglo-Romaní","Zigeuner, Anglo-Romani ",,"Gitan Anglophone","Gipsi, Anglo-Romani",,,100358,100358,354,"3.2",4,72.23,10.00,,"US",3,191100,"rme",1,"CNN25f",,,,,,"TW",10/4/2000 0:00:00
10331,"Angolan Mestico",,"Mestizo Angolan","Angolanische Mulatten",,"Métis Angolais","Angola Mestico",,,100361,100361,262,"3.2",5,94.00,14.00,,"PO",1,24000,"por",1,"NAN58",,,,,,"TW",10/4/2000 0:00:00
10332,"Angolar",,,,,,,,,100362,100362,262,"3.1",4,90.00,3.50,,"TP",1,7200,"aoa",1,"NAB57b",,,,,,"TW",10/4/2000 0:00:00
10333,"Angoram",,,,,,,,,100363,100363,244,"3.2",5,100.00,15.00,,"PP",1,11000,"aog",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
10334,"Anmatjirra",,,,,,,,,100367,100367,100,"3.2",5,70.00,25.00,,"AS",1,1200,"amx",1,"AUG02",,,,"People generally speak Kriol",,"TW",10/4/2000 0:00:00
10335,"Rao, Annaberg",,,,,,,,,100368,100368,244,"3.2",4,70.00,6.00,,"PP",1,12000,"rao",1,"AON09b",,,,,,"BM",7/16/2003 0:00:00
10336,"Anor",,,,,,,,,100369,100369,244,"3.2",5,100.00,17.00,,"PP",1,1500,"anj",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
10337,"Ansus",,,,,,,,,100372,100372,244,"3.1",4,90.00,4.00,,"ID",1,7200,"and",1,"MSY44y",,,,,,"BM",10/4/2000 0:00:00
10338,"Antaifasy",,,,,,,,,100373,100373,214,"2.2",3,20.00,1.69,,"MA",1,206000,"plt",4,"MSY44j",,,,,,"TW",10/4/2000 0:00:00
10339,"Antaimanambondro",,,,,,,,,100374,100374,214,"3.2",5,25.00,11.00,,"MA",1,72000,"plt",4,"MSY44j",,,,,,"TW",10/4/2000 0:00:00
10340,"Antaimoro",,,,,,,,,100375,100375,214,"3.1",4,45.00,2.11,,"MA",1,1076000,"plt",4,"MSY44j",,,,,,"TW",10/4/2000 0:00:00
10341,"Antesaka",,,,,,,,,100376,100376,214,"3.1",4,28.00,2.09,,"MA",1,1595000,"tkg",4,"MSY44j",,,,,,"TW",10/4/2000 0:00:00
10342,"Antankarana",,,,,,,,,100378,100378,214,"2.2",3,15.00,0.74,,"MA",1,179000,"xmv",4,"MSY44j",,,,,,"TW",10/4/2000 0:00:00
10343,"Malagasy-Antalaotra",,"Malgache-Antalaotra",,,"Malagache-Antalaotra",,,,100380,100380,214,"3.2",5,70.00,15.00,,"CN",1,1100,"plt",1,"MSY44j",,,,,,"TW",10/4/2000 0:00:00
10344,"Antambahoaka",,,,,,,,,100381,100381,214,"3.1",4,20.00,4.00,,"MA",1,96000,"plt",4,"MSY44j",,,,,,"TW",10/4/2000 0:00:00
10345,"Antandroy",,,,,,,,,100382,100382,214,"2.2",3,20.00,1.78,,"MA",1,1109000,"tdx",4,"MSY44j",,,,,,"TW",10/4/2000 0:00:00
10346,"Antanosy",,,,,,,,,100384,100384,214,"2.2",2,53.00,0.84,,"MA",1,740000,"txy",1,"MSY44j",,,,,,"TW",10/4/2000 0:00:00
10348,"Afro-Antiguan",,"Afro-Antiguano","Afro-Antiguaner",,"Afro-Antiguais, Antiguais d'origine Africaine","Afro-Antigua",,,100386,100386,330,"3.2",5,94.84,19.90,,"AC",2,77500,"eng",1,"NFB68a",,,,"National Language",,"TW",10/4/2000 0:00:00
10349,"Antilles English-Speaking",,"Antillano, Inglés Hablante","Englischsprachige Antillenbewohner",,"Antillais anglophone","Antilles berbahasa Inggris",,,100389,100389,330,"3.2",4,85.00,6.00,,"NN",2,28700,"eng",1,"NFB68",,,,"National Language",,"TW",10/4/2000 0:00:00
10350,"Antillean Creole, Papiamentu",,"Criollo Antillano, Papiamento","Antillische Kreolen, Papiamentu",,"Créole Antillais-Papiamentu","Antilles Peranakan, Papiamentu",,,100390,100390,331,"3.2",4,92.02,6.62,,"UC",5,264700,"pap",1,"NFB67b",,,,,,"TW",10/4/2000 0:00:00
10351,"Kalanguya, Keley-I",,,,,,,,,100392,100392,168,"3.2",4,11.00,6.00,,"RP",1,11000,"ify",4,"MSY44x",,,,,,"TW",10/4/2000 0:00:00
10352,"Kinaray-A",,,,,,,,,100393,100393,168,"3.2",5,99.00,13.00,,"RP",1,581000,"krj",1,"AUG05",,,,,,"TW",10/4/2000 0:00:00
10353,"Chin, Anu-Hkongso",,,,,,,,,100394,100394,207,"3.2",5,65.00,38.00,,"BM",1,5100,"anl",1,"MSY50c",,,,,,"TW",10/4/2000 0:00:00
10354,"Anuak, Yambo",,,,,,,,,100395,100395,245,"3.2",5,54.36,36.77,,"ET",3,229600,"anu",1,"NAB62c",,,,,,"TW",10/4/2000 0:00:00
10355,"Anufo, Chokossi",,,,"Anufo chokossi",,,,,100396,100396,181,"1.2",1,4.51,1.98,"Y","GH",3,202000,"cko",4,"NAB59e",,,,,,"TW",10/4/2000 0:00:00
10356,"Anuki",,,,,,,,,100397,100397,244,"3.2",5,90.00,25.00,,"PP",1,600,"aui",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
10357,"Anum-Boso",,,,,,,,,100398,100398,181,"3.2",5,80.00,21.00,,"GH",1,19000,"gwx",1,"NAB59a",,,,,,"TW",10/4/2000 0:00:00
10358,"Anus",,,,,,,,,100400,100400,244,"1.1",1,0.00,0.00,"Y","ID",1,400,"auq",4,"MSY44y",,,,,,"TW",10/4/2000 0:00:00
10359,"Anuta",,,,,,,,,100401,100401,286,"3.2",5,90.00,16.00,,"BP",1,400,"aud",1,"AON09d",,,,,,"BM",10/4/2000 0:00:00
10360,"Denya, Anyang",,,,,,,,,100403,100403,333,"3.2",5,70.00,12.00,,"CM",1,30000,"anv",1,"NAB57a",,,,,,"TW",10/4/2000 0:00:00
10361,"Anyanga",,,,,,,,,100404,100404,181,"3.1",4,30.00,4.00,,"TO",1,13000,"ayg",4,"NAB59b",,,,,,"TW",10/4/2000 0:00:00
10362,"Anyi",,,,,,,,,100405,100405,181,"3.2",5,56.22,19.06,,"IV",2,1083000,"any",1,"NAB59a",,,,,,"TW",10/4/2000 0:00:00
10363,"Anyimere",,,,,,,,,100406,100406,181,"3.2",5,65.00,21.00,,"GH",1,1000,"anf",1,"NAB59a",,,,,,"TW",10/4/2000 0:00:00
10364,"Anyin, Morofo",,,,,,,,,100407,100407,181,"3.2",4,60.00,9.00,,"IV",1,399000,"mtb",1,"NAB59a",,,,,,"TW",10/4/2000 0:00:00
10365,"Aomie",,,,,,,,,100410,100410,244,"3.2",5,100.00,27.00,,"PP",1,2400,"aom",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
10366,"Apakabeti",,,,,,,,,100412,100412,334,"3.2",5,82.00,16.00,,"CG",1,46000,"pae",1,"NAB57c",,,,,,"TW",10/4/2000 0:00:00
10367,"Apalai",,"Apalaí",,,"Aparai",,,,100413,100413,290,"3.2",5,80.00,40.00,,"BR",1,400,"apy",1,"MIR39c",,,,,,"TW",10/4/2000 0:00:00
10368,"Apiaka",,"Apiaka'",,,"Apiaka",,,,100415,100415,179,"3.2",5,81.00,25.00,,"BR",1,800,"por",1,"MIR39e",,,,"Largely assimilated into Brazilian culture.",,"TW",10/4/2000 0:00:00
10369,"Apinaje",,,,,,,,,100417,100417,290,"3.2",5,80.00,35.00,,"BR",1,1900,"apn",1,"MIR39d",,,,,,"TW",10/4/2000 0:00:00
10370,"Nzema, Appolo",,,,,,,,,100420,100420,181,"3.2",5,97.24,19.24,,"GH",2,441000,"nzi",1,"NAB59k",,,,,,"TW",10/4/2000 0:00:00
10371,"Quechua, Apurimac",,,,,,,,,100421,100421,274,"2.2",2,99.00,0.50,,"PE",1,237000,"qve",1,"MIR39g",,,,,,"BM",6/17/2003 0:00:00
10372,"Apurina",,,,,,,,,100422,100422,108,"3.2",5,40.00,20.00,,"BR",1,7600,"apu",4,"MIR39a",,,,,,"TW",10/4/2000 0:00:00
10373,"Apurucayali Asheninka",,"Apurucayali Ashéninka",,,"Apurucayali Asheninca Campa",,,,100423,100423,290,"2.2",2,60.00,2.00,,"PE",1,4900,"cpc",1,"MIR39a",,,,,,"TW",10/4/2000 0:00:00
10374,"Ara",,,,,,,,,100424,100424,243,"3.1",4,100.00,4.00,,"NC",1,200,"aqr",1,"AON09a",,,,,,"TW",10/4/2000 0:00:00
10375,"Arab",,,"Araber",,,,,"???",100425,100425,111,"2.2",3,14.00,1.60,,"TZ",35,1019800,"apc",6,"CMT30","Arab","ARAB",,,,"TW",10/4/2000 0:00:00
10376,"Arab, Gulf",,"Árabe, Golfo","Araber, Golf","Árabe do Golfo","Arabe du Golfe","Arab, Teluk",,,100427,100427,111,"1.2",1,0.75,0.19,"Y","AE",7,4602000,"afb",6,"CMT30",,,,,,"TW",10/4/2000 0:00:00
10377,"Arabela",,,,,,,,,100429,100429,108,"2.2",2,60.00,0.60,,"PE",1,600,"arl",1,"MIR39d",,,,"150 speakers",,"TW",10/4/2000 0:00:00
10378,"Arab, Omani",,"Árabe, Omaní","Araber, Omaner","Árabe omanense","Arabe d'Omanais",,,,100431,100431,111,"1.2",1,1.37,0.79,"Y","MU",10,2192100,"acx",6,"CMT30",,,,,,"TW",10/4/2000 0:00:00
10379,"Algerian, Arabic-speaking",,,,"Argelino de fala árabe","Algérien arabophone","Algeria, berbahasa Arab",,,100432,100226,115,"1.2",1,0.82,0.71,"Y","AG",18,34045700,"arq",6,"CMT32a",,,,,,"BM",12/10/2002 0:00:00
10380,"Akhdam, Arabized Blacks",,,,"Akhdam arabizado negro",,,,,100433,117014,111,"1.2",1,0.30,0.04,"Y","YM",4,1786000,"acq",6,"NAB61",,,,,,"TW",10/4/2000 0:00:00
10381,"Burun, Arabized",,"Burun, Arabizado","Burun, Arabisierte",,"Burun, Arabisé","Burun, Arab",,,100434,100434,245,"1.1",1,0.00,0.00,"Y","SU",1,139000,"apd",6,"NAB62y",,,,,,"TW",10/4/2000 0:00:00
10382,"Dilling, Arabized",,"Dilling, Arabizado","Dilling, Arabisierte",,"Dilling, Arabisé","Dilling, Arab",,,100435,100435,249,"1.1",1,0.00,0.00,"Y","SU",1,80000,"apd",6,"NAB62m",,,,,,"TW",10/4/2000 0:00:00
10383,"Ghulfan, Arabized",,"Ghulfan, Arabizado","Ghulfan, Arabisierte",,"Ghulfan, Arabisé","Ghulfan, Arab",,,100436,100436,249,"1.1",1,0.00,0.00,"Y","SU",1,47000,"apd",6,"NAB62m",,,,,,"TW",10/4/2000 0:00:00
10384,"Kadaru, Arabized",,"Kadaru, Arabizado","Kadaru, Arabisierte",,"Kadaru, Arabisé","Kadaru, Arab",,,100437,100437,249,"1.1",1,0.00,0.00,"Y","SU",1,50000,"apd",6,"NAB62m",,,,,,"TW",10/4/2000 0:00:00
10385,"Kadugli, Arabized",,"Kadugli Arabizado","Kadugli, Arabisierte",,"Kadugli, Arabisé","Kadugli, Arab",,,100438,100438,248,"3.1",4,8.00,4.00,,"SU",1,231000,"apd",6,"NAB66h",,,,,,"TW",10/4/2000 0:00:00
10386,"Karko, Arabized",,"Karko Arabizado","Karko, Arabisierte",,"Karko, Arabisé","Karko, Arab",,,100439,100439,249,"1.2",1,1.00,0.20,"Y","SU",1,26000,"apd",6,"NAB62m",,,,,,"TW",10/4/2000 0:00:00
10387,"Mararit, Arabized",,"Mararit, Arabizado","Mararit, Arabisierte",,"Mararit, Arabisé","Mararit, Arab",,,100440,100440,264,"1.1",1,0.00,0.00,"Y","SU",1,107000,"apd",6,"NAB66d",,,,,,"TW",10/4/2000 0:00:00
10388,"Midob, Tidda Arabized",,"Midob, Arabizado","Midob, Tidda, Arabisierte",,"Midob, Tidda Arabisé","Midob, Tidda Arab",,,100441,100441,249,"1.1",1,0.00,0.00,"Y","SU",1,93000,"apd",6,"NAB62m",,,,,,"TW",10/4/2000 0:00:00
10389,"Nyimang, Arabized",,"Nyimang, Arabizado","Nyimang, Arabisierte",,"Nyimang, Arabisé","Nyimang, Arab",,,100442,100442,249,"1.2",1,1.00,0.10,"Y","SU",1,153000,"apd",6,"NAB62m",,,,,,"TW",10/4/2000 0:00:00
10390,"Tagale, Arabized",,"Tagale, Arabizado","Tagale, Arabisierte",,"Tagale, Arabisé","Tagale, Arab",,,100443,100443,248,"1.1",1,0.00,0.00,"Y","SU",1,104000,"apd",6,"NAB66h",,,,,,"TW",10/4/2000 0:00:00
10391,"Temein, Arabized",,"Temein, Arabizado","Temein, Arabisierte",,"Temein, Arabisé","Temein, Arab",,,100444,100444,292,"1.2",1,1.00,0.40,"Y","SU",1,44000,"apd",6,"NAB62m",,,,,,"TW",10/4/2000 0:00:00
10392,"Tira, Arabized",,"Tira Arabizado","Tira, Arabisierte",,"Tira, Arabisé","Tira, Arab",,,100445,100445,248,"1.2",1,0.50,0.10,"Y","SU",1,134000,"apd",6,"NAB66h",,,,,,"TW",10/4/2000 0:00:00
10393,"Wali, Arabized",,"Wali, Arabizado","Wali, Arabisierte",,"Wali, Arabisé","Wali, Arab",,,100446,100446,249,"1.2",1,1.00,0.20,"Y","SU",1,55000,"apd",6,"NAB62m",,,,,,"TW",10/4/2000 0:00:00
10394,"Zaghawa, Arabized",,"Zaghawa, Arabizado","Zaghawa, Arabisierte",,"Zaghawa, Arabisé","Zaghawa, Arab",,,100447,100447,159,"1.1",1,0.00,0.00,"Y","SU",1,142000,"apd",6,"NAB61",,,,,,"TW",10/4/2000 0:00:00
10395,"Bedouin, Rabiya",,"Beduino, Arad","Beduinen, Arad",,"Bédouin du Arad",,,,100448,100448,137,"1.1",1,0.01,0.01,"Y","TS",1,800,"aeb",6,"CMT30",,,,,,"BM",12/10/2002 0:00:00
10396,"Andai",,,,,,,,,100449,100449,244,"2.2",3,15.00,2.00,,"PP",1,500,"afd",4,"AON09b",,,,,,"TW",10/4/2000 0:00:00
10397,"Aragonese",,"Aragonés","Aragonesen",,"Aragonais","Aragon",,,100450,100450,291,"2.2",2,82.00,1.20,,"SP",1,2278000,"arg",1,"CEW21k",,,,,,"TW",10/4/2000 0:00:00
10398,"Aragure",,,,,,,,,100451,100451,243,"3.2",4,100.00,6.00,,"NC",1,800,"axx",1,"AON09a",,,,,,"TW",10/4/2000 0:00:00
10399,"Aralle-Tabulahan",,,,,,,,,100456,100456,152,"3.1",4,55.00,3.00,,"ID",1,20000,"atq",1,"MSY44p",,,,,,"TW",10/4/2000 0:00:00
10400,"Aramba",,,,,,,,,100457,100457,244,"3.2",4,35.00,8.00,,"PP",1,1300,"stk",4,"AON10b",,,,,,"TW",10/4/2000 0:00:00
10401,"Aramo",,,,,,,,,100458,100458,244,"3.2",5,45.00,11.00,,"PP",1,800,"pnn",4,"AON09b",,,,,,"TW",10/4/2000 0:00:00
10402,"Arandai",,,,,,,,,100459,100459,244,"3.2",4,65.00,6.00,,"ID",1,1500,"jbj",1,"MSY44y",,,,,,"TW",10/4/2000 0:00:00
10403,"Araona",,,,,,,,,100462,100462,108,"3.2",5,65.00,35.00,,"BL",1,100,"aro",1,"MIR39d",,,,,,"TW",10/4/2000 0:00:00
