"ROG5","ROG4","ISO-6","FlashMapID","JSMapIDDistrict","OmidCode","LocalCode","Adm2Name","Adm2Type","Adm2NameHindi","Adm2NameBengali","Population","AreaSqKM","Capital","Longitude","Latitude","FlashMapZoom","FlashMapZoomX","FlashMapZoomY","DisplayFirst","Comment","Source","EditName","EditDate"
"UG4301","UG43",,,,,,"Bufumbira",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG4601","UG46",,,,,,"Bukedea",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG4602","UG46",,,,,,"Kumi",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG4603","UG46",,,,,,"Ngora",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG5001","UGYP",,,,,,"Bujenje",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG5002","UGYP",,,,,,"Buliisa",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG5003","UGYP",,,,,,"Buruli West",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG5004","UGYP",,,,,,"Kibanda",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG5601","UG56",,,,,,"Busujju",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG5602","UG56",,,,,,"Buwekula",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG5603","UG56",,,,,,"Kassanda",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG5604","UG56",,,,,,"Mityana",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG5801","UG58",,,,,,"Jonam",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG5802","UG58",,,,,,"Okoro",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG5803","UG58",,,,,,"Padyere",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG5901","UG59",,,,,,"Kajara",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG5902","UG59",,,,,,"Ruhaama",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG5903","UG59",,,,,,"Rushenyi",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG6101","UG61",,,,,,"Kabula",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG6102","UG61",,,,,,"Kakuuto",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG6103","UG61",,,,,,"Kooki",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG6104","UG61",,,,,,"Kyotera",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG6501","UG65",,,,,,"East Moyo",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG6701","UG67",,,,,,"Samia-Bugwe",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG7201","UG72",,,,,,"Obongi",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG7202","UG72",,,,,,"West Moyo",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG7801","UGYK",,,,,,"Bugweri",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG7802","UGYK",,,,,,"Bukooli",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG7803","UGYK",,,,,,"Bunya",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG7804","UGYK",,,,,,"Busiki",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG7805","UGYK",,,,,,"Jinja Municipality",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG7806","UGYK",,,,,,"Kigulu",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG7807","UGYK",,,,,,"Luuka",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG7901","UG79",,,,,,"Bunyangabu",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG7902","UG79",,,,,,"Burahya",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG7903","UG79",,,,,,"Fort Portal Municipality",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG7904","UG79",,,,,,"Kibale",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG7905","UG79",,,,,,"Kitagwenda",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG7906","UG79",,,,,,"Kyaka",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG7907","UG79",,,,,,"Mwenge",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG8401","UG84",,,,,,"Agago",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG8402","UG84",,,,,,"Aruu",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG8403","UG84",,,,,,"Chua",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG8404","UG84",,,,,,"Lamwo",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG8801","UG88",,,,,,"Bokora",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG8802","UG88",,,,,,"Kadam (Chekwii)",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG8803","UG88",,,,,,"Matheniko",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG8804","UG88",,,,,,"Moroto Municipality",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG8805","UG88",,,,,,"Pian",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG8806","UG88",,,,,,"Upe",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG8901","UG89",,,,,,"Busiro",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG8902","UG89",,,,,,"Butambala",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG8903","UG89",,,,,,"Entebbe Municipality",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG8904","UG89",,,,,,"Gomba",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG8905","UG89",,,,,,"Kyadondo",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG8906","UG89",,,,,,"Mawokota",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG9001","UG90",,,,,,"Bbaale",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG9002","UG90",,,,,,"Buvuma Islands",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG9003","UG90",,,,,,"Buyikwe",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG9004","UG90",,,,,,"Mukono",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG9005","UG90",,,,,,"Nakifuma",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG9006","UG90",,,,,,"Ntenjeru",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG9301","UG93",,,,,,"Kinkiizi",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG9302","UG93",,,,,,"Rubabo",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG9303","UG93",,,,,,"Rujumbura",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG9501","UG95",,,,,,"Kaberamaido",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG9502","UG95",,,,,,"Kalaki",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG9503","UG95",,,,,,"Kasilo",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG9504","UG95",,,,,,"Serere",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG9505","UG95",,,,,,"Soroti",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UG9506","UG95",,,,,,"Soroti Municipality",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGYL01","UGYL",,,,,,"Dodoth",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGYL02","UGYL",,,,,,"Jie",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGYL03","UGYL",,,,,,"Labwor",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGYM01","UGYM",,,,,,"Dokolo",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGYM02","UGYM",,,,,,"Erute",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGYM03","UGYM",,,,,,"Kioga",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGYM04","UGYM",,,,,,"Lira Municipality",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGYM05","UGYM",,,,,,"Moroto",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGYM06","UGYM",,,,,,"Otuke",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGYQ01","UGYQ",,,,,,"Aringa",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGYQ02","UGYQ",,,,,,"Arua Municipality",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGYQ03","UGYQ",,,,,,"Ayivu",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGYQ04","UGYQ",,,,,,"Koboko",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGYQ05","UGYQ",,,,,,"Madi-Okollo",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGYQ06","UGYQ",,,,,,"Maracha",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGYQ07","UGYQ",,,,,,"Terego",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGYQ08","UGYQ",,,,,,"Vurra",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZB01","UGZB",,,,,,"Amuria",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZB02","UGZB",,,,,,"Kapelebyong",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZB03","UGZB",,,,,,"Usuk",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZC01","UGZC",,,,,,"Bunyole",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZC02","UGZC",,,,,,"Kisoko (West Budama)",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZC03","UGZC",,,,,,"Tororo",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZC04","UGZC",,,,,,"Tororo Municipality",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZD01","UGZD",,,,,,"Bukomansimbi",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZD02","UGZD",,,,,,"Bukoto",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZD03","UGZD",,,,,,"Kalungu",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZD04","UGZD",,,,,,"Lwemiyaga",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZD05","UGZD",,,,,,"Masaka Municipality",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZD06","UGZD",,,,,,"Mawogola",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZE01","UGZE",,,,,,"Budaka",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZE02","UGZE",,,,,,"Butebo",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZE03","UGZE",,,,,,"Kibuku",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZE04","UGZE",,,,,,"Pallisa",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZG01","UGZG",,,,,,"Bukanga",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZG02","UGZG",,,,,,"Ibanda",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZG03","UGZG",,,,,,"Isingiro",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZG04","UGZG",,,,,,"Kashari",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZG05","UGZG",,,,,,"Kazo",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZG06","UGZG",,,,,,"Mbarara Municipality",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZG07","UGZG",,,,,,"Nyabushozi",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZG08","UGZG",,,,,,"Rwampara",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZH01","UGZH",,,,,,"Bubulo",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZH02","UGZH",,,,,,"Budadiri",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZH03","UGZH",,,,,,"Bulambuli",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZH04","UGZH",,,,,,"Bungokho",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZH05","UGZH",,,,,,"Majiya",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZH06","UGZH",,,,,,"Mbale Municipality",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZI01","UGZI",,,,,,"Buruli East",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZI02","UGZI",,,,,,"Katikamu",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZI03","UGZI",,,,,,"Nakaseke",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZI04","UGZI",,,,,,"Wabusana (Bamunanika)",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZJ01","UGZJ",,,,,,"Kongasis",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZJ02","UGZJ",,,,,,"Kween",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZJ03","UGZJ",,,,,,"Tingey",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZK01","UGZK",,,,,,"Budiope",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZK02","UGZK",,,,,,"Bugabula",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZK03","UGZK",,,,,,"Bulamogi",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UGZK04","UGZK",,,,,,"Buzaaya",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKA501","UKA5",,,,,,"Luton",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKA502","UKA5",,,,,,"Mid Bedfordshire",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKA503","UKA5",,,,,,"North Bedfordshire",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKA504","UKA5",,,,,,"South Bedfordshire",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKB901","UKB9",,,,,,"Aylesbury Vale",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKB902","UKB9",,,,,,"Chiltern",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKB903","UKB9",,,,,,"Milton Keynes",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKB904","UKB9",,,,,,"South Bucks",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKB905","UKB9",,,,,,"Wycombe",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC301","UKC3",,,,,,"Cambridge",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC302","UKC3",,,,,,"East Cambridgeshire",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC303","UKC3",,,,,,"Fenland",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC304","UKC3",,,,,,"Huntingdonshire",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC305","UKC3",,,,,,"Peterborough",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC306","UKC3",,,,,,"South Cambridgeshire",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC501","UKC5",,,,,,"Chester",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC502","UKC5",,,,,,"Congleton",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC503","UKC5",,,,,,"Crewe and Nantwich",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC504","UKC5",,,,,,"Ellesmere Port and Neston",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC505","UKC5",,,,,,"Halton",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC506","UKC5",,,,,,"Macclesfield",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC507","UKC5",,,,,,"Vale Royal",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC508","UKC5",,,,,,"Warrington",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC509","UKC5",,,,,,"Wirral",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC601","UKC6",,,,,,"Caradon",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC602","UKC6",,,,,,"Carrick",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC603","UKC6",,,,,,"Isles of Scilly",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC604","UKC6",,,,,,"Kerrier",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC605","UKC6",,,,,,"North Cornwall",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC606","UKC6",,,,,,"Penwith",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC607","UKC6",,,,,,"Restormel",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC901","UKC9",,,,,,"Allerdale",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC902","UKC9",,,,,,"Barrow-in-Furness",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC903","UKC9",,,,,,"Carlisle",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC904","UKC9",,,,,,"Copeland",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC905","UKC9",,,,,,"Eden",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKC906","UKC9",,,,,,"South Lakeland",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD201","UKD2",,,,,,"Amber Valley",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD202","UKD2",,,,,,"Bolsover",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD203","UKD2",,,,,,"Chesterfield",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD204","UKD2",,,,,,"Derby",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD205","UKD2",,,,,,"Derbyshire Dales",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD206","UKD2",,,,,,"Erewash",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD207","UKD2",,,,,,"High Peak",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD208","UKD2",,,,,,"North East Derbyshire",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD209","UKD2",,,,,,"South Derbyshire",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD401","UKD4",,,,,,"East Devon",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD402","UKD4",,,,,,"Exeter",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD403","UKD4",,,,,,"Mid Devon",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD404","UKD4",,,,,,"North Devon",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD405","UKD4",,,,,,"Plymouth",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD406","UKD4",,,,,,"South Hams",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD407","UKD4",,,,,,"Teignbridge",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD408","UKD4",,,,,,"Torbay",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD409","UKD4",,,,,,"Torridge",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD410","UKD4",,,,,,"West Devon",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD601","UKD6",,,,,,"Bournemouth",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD602","UKD6",,,,,,"Christchurch",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD603","UKD6",,,,,,"East Dorset",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD604","UKD6",,,,,,"North Dorset",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD605","UKD6",,,,,,"Poole",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD606","UKD6",,,,,,"Purbeck",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD607","UKD6",,,,,,"West Dorset",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD608","UKD6",,,,,,"Weymouth and Portland",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD801","UKD8",,,,,,"Chester-le-Street",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD802","UKD8",,,,,,"Darlington",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD803","UKD8",,,,,,"Derwentside",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD804","UKD8",,,,,,"Durham",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD805","UKD8",,,,,,"Easington",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD806","UKD8",,,,,,"Sedgefield",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD807","UKD8",,,,,,"Teesdale",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKD808","UKD8",,,,,,"Wear Valley",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKE201","UKE2",,,,,,"Brighton and Hove",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKE202","UKE2",,,,,,"Eastbourne",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKE203","UKE2",,,,,,"Hastings",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKE204","UKE2",,,,,,"Lewes",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKE205","UKE2",,,,,,"Rother",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKE206","UKE2",,,,,,"Wealden",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKE401","UKE4",,,,,,"Basildon",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKE402","UKE4",,,,,,"Braintree",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKE403","UKE4",,,,,,"Brentwood",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKE404","UKE4",,,,,,"Castle Point",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKE405","UKE4",,,,,,"Chelmsford",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKE406","UKE4",,,,,,"Colchester",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKE407","UKE4",,,,,,"Epping Forest",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKE408","UKE4",,,,,,"Harlow",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKE409","UKE4",,,,,,"Maldon",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKE410","UKE4",,,,,,"Rochford",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKE411","UKE4",,,,,,"Southend-on-Sea",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKE412","UKE4",,,,,,"Tendring",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKE413","UKE4",,,,,,"Thurrock",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKE414","UKE4",,,,,,"Uttlesford",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKE601","UKE6",,,,,,"Cheltenham",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKE602","UKE6",,,,,,"Cotswold",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKE603","UKE6",,,,,,"Forest of Dean",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKE604","UKE6",,,,,,"Gloucester",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKE605","UKE6",,,,,,"Stroud",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKE606","UKE6",,,,,,"Tewkesbury",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKF201","UKF2",,,,,,"Basingstoke and Deane",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKF202","UKF2",,,,,,"East Hampshire",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKF203","UKF2",,,,,,"Eastleigh",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKF204","UKF2",,,,,,"Fareham",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKF205","UKF2",,,,,,"Gosport",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKF206","UKF2",,,,,,"Hart",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKF207","UKF2",,,,,,"Havant",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKF208","UKF2",,,,,,"New Forest",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKF209","UKF2",,,,,,"Portsmouth",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKF210","UKF2",,,,,,"Rushmoor",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKF211","UKF2",,,,,,"Southampton",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKF212","UKF2",,,,,,"Test Valley",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"UKF213","UKF2",,,,,,"Winchester",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
